"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3653200";"";"None";"545.00";"1";"4.62";"BDBM129765";"[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(NC)nc4OC)n3C(C)C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1";"IC50";"'='";"7800.0";"nM";"5.11";"";"261780";"UO_0000065";"9.37";"0.18";"0.49";"4.58";"0";"CHEMBL3707750";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3687259";"";"None";"509.41";"2";"6.95";"BDBM143382";"Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccncc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F";"IC50";"'='";"8435.2";"nM";"5.07";"";"279657";"UO_0000065";"9.96";"0.20";"-1.88";"9.94";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL1258838";"";"None";"518.66";"1";"4.34";"4b";"CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCCCC1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1261729";"Inhibition of GST-tagged p53 binding to MDMX by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255504";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";""
"CHEMBL3683170";"";"None";"604.19";"2";"6.47";"BDBM162112";"COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(C(C)C(=O)N3CCC(N(C)C)CC3)cc1)C(=O)C2";"IC50";"'='";"34460.0";"nM";"4.46";"";"305100";"UO_0000065";"7.39";"0.14";"-2.01";"7.16";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687226";"";"None";"509.41";"2";"6.95";"BDBM143333";"Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccccn3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F";"IC50";"'='";"4155.7";"nM";"5.38";"";"279627";"UO_0000065";"10.56";"0.21";"-1.57";"10.55";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3687263";"";"None";"489.38";"1";"5.26";"BDBM143386";"CNC(=O)Cn1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C2=O";"IC50";"'='";"17035.1";"nM";"4.77";"";"279661";"UO_0000065";"9.74";"0.20";"-0.49";"7.09";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL1689403";"";"None";"1971.69";"None";"None";"3e";"C=C(C)C(=O)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2cc(Cl)ccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)c1nnn(-c2ccc(OC)cc2)n1)C(=O)N[C@@H](CO)C(N)=O";"IC50";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"3.09";"None";"None";"None";"0";"CHEMBL1694394";"Inhibition of human GST-tagged MDMX expressed in Escherichia coli harboring integrated p53-Hmd2 protein assessed as blockade of enzyme-p53 interaction by ELISA assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1687880";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL3683154";"";"None";"590.16";"2";"6.43";"BDBM161966";"CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCN(C(C)=O)CC3)cc1)C2c1ccc(Cl)cc1";"IC50";"'='";"11210.0";"nM";"4.95";"";"305082";"UO_0000065";"8.39";"0.16";"-1.48";"7.94";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3653201";"";"None";"530.98";"1";"4.16";"BDBM129766";"[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(N)nc4OC)n3C(C)C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1";"IC50";"'='";"31500.0";"nM";"4.50";"";"261781";"UO_0000065";"8.48";"0.16";"0.34";"3.59";"0";"CHEMBL3707750";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3683177";"";"None";"660.26";"2";"6.33";"BDBM162151";"CCN1CN([C@H]2CC[C@H](CN(C)c3ccc(N4C(=O)Cc5cc(OC)c(OC(C)C)cc5[C@@H]4c4ccc(Cl)cc4)cn3)CC2)CC1=O";"IC50";"'='";"5090.0";"nM";"5.29";"";"305110";"UO_0000065";"8.02";"0.15";"-1.04";"6.75";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3691706";"";"None";"537.45";"2";"6.07";"BDBM143469";"COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)c(=O)n(C)c1)C2=O";"IC50";"'='";"1126.1";"nM";"5.95";"";"279727";"UO_0000065";"11.07";"0.22";"-0.12";"8.58";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3683111";"";"None";"424.88";"1";"5.51";"BDBM161731";"COc1ccc(N2C(=O)Nc3cc(OC)c(OC)cc3C2c2ccc(Cl)cc2)cc1";"IC50";"'='";"45890.0";"nM";"4.34";"";"305047";"UO_0000065";"10.21";"0.20";"-1.17";"7.23";"0";"CHEMBL3707930";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-Hdm2 and p53-Hdm4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, MDM2 protein (amino acids 2-188) and MDM4 protein (amino acids 2-185), tagged with a C-terminal Biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa 18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm. Disruption of the formation of the p53-MDM2 or p53-MDM4 complex due to an inhibitor molecule binding to the p53 binding site of MDM2 or MDM4 results in increased donor emission.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639156";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3650054";"";"None";"512.05";"1";"4.95";"BDBM135924";"COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N3CCNC3=O)CC1)C(=O)C2";"IC50";"'='";"21600.0";"nM";"4.67";"";"269529";"UO_0000065";"9.11";"0.18";"-0.28";"6.56";"0";"CHEMBL3707852";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638562";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3687262";"";"None";"505.45";"2";"7.12";"BDBM143385";"Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccccn3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C";"IC50";"'='";"4170.9";"nM";"5.38";"";"279660";"UO_0000065";"10.64";"0.21";"-1.74";"10.54";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
"CHEMBL3650055";"";"None";"529.08";"1";"4.76";"BDBM135925";"COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(N(C)C(=O)CCO)CC1)C(=O)C2";"IC50";"'='";"92100.0";"nM";"4.04";"";"269530";"UO_0000065";"7.63";"0.15";"-0.72";"5.09";"0";"CHEMBL3707852";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638562";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3691722";"";"None";"549.50";"2";"7.14";"BDBM143511";"COc1ccc(CN)cc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"150.2";"nM";"6.82";"";"279742";"UO_0000065";"12.42";"0.25";"-0.32";"9.30";"0";"CHEMBL3707531";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, MA, USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1255126";"Protein Mdm4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638655";"37";"BindingDB Database";"";"2015";"None";"";""
