"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2385336";"";"None";"439.37";"1";"7.22";"MCL0527-4";"Nc1sc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)c1C(=O)Nc1ccccc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3136590";"Inhibition of p53-MDM2 (1 to 118 residues) interaction (unknown origin) expressed in Escherichia coli BL-21 (DE3) assessed as inhibition of MDM2 binding by fluorescence polarization competitive binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3132800";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL2385518";"";"None";"403.33";"1";"5.86";"MCL0527-2";"Nc1sc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)c1C(=O)NC1CC1";"IC50";"'='";"2080.0";"nM";"5.68";"";"";"UO_0000065";"14.09";"0.30";"-0.18";"10.31";"0";"CHEMBL3136590";"Inhibition of p53-MDM2 (1 to 118 residues) interaction (unknown origin) expressed in Escherichia coli BL-21 (DE3) assessed as inhibition of MDM2 binding by fluorescence polarization competitive binding assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3132800";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";""
"CHEMBL3329612";"";"None";"525.48";"2";"7.47";"13";"CCC[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"13.39";"0.27";"-0.43";"9.98";"0";"CHEMBL3363506";"Inhibition of human MDM2 (1-188 aa) -p53 (1-83 aa) interaction expressed in Escherichia coli after 18 hrs by HTRF assay in presence of 15% human serum";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3351557";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL4217905";"";"None";"574.52";"2";"5.55";"Rac-4a'";"CC(C)(C)C[C@@H]1C=C(C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12";"IC50";"'='";"33.03";"nM";"7.48";"";"";"UO_0000065";"13.02";"0.26";"1.93";"10.59";"0";"CHEMBL4201979";"Inhibition of human MDM2 (1 to 125 residues) and p53 (unknown origin) interaction pre-incubated for 20 mins before peptide-2-biot addition and measured after 3 hrs by HTRF assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL4196214";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL3112822";"";"None";"649.54";"2";"5.57";"14h";"Cl.O=C(N1CCN(c2ccccn2)CC1)C1(Oc2ccc(C(F)(F)F)cc2)CCCN(C(=O)C2(c3ccc(Cl)cc3)CC2)C1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"9.33";"0.18";"0.15";"8.67";"0";"CHEMBL3119571";"Inhibition of human MDM2/p53 interaction by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3112574";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3112821";"";"None";"555.04";"1";"4.24";"14g";"CC(C)(C)C(=O)N1CCCC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N2CCN(c3ccccn3)CC2)C1.Cl";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"8.98";"0.17";"0.42";"7.06";"0";"CHEMBL3119571";"Inhibition of human MDM2/p53 interaction by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3112574";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL1834380";"";"None";"557.83";"2";"5.66";"10l";"O=C1c2cc(Br)ccc2C(OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1";"IC50";"'='";"1030.0";"nM";"5.99";"";"";"UO_0000065";"10.73";"0.23";"0.33";"6.44";"0";"CHEMBL1838865";"Inhibition of human MDM2-p53 interaction after 20 mins by ELSA method";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1833901";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1933132";"";"None";"1726.07";"None";"None";"7";"CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1CSCc2ccc(cn2)-c2ccc(nc2)CSC[C@@H](C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O)[C@@H](C)O";"IC50";"'='";"102.0";"nM";"6.99";"";"";"UO_0000065";"4.05";"None";"None";"None";"0";"CHEMBL1936335";"Inhibition of p53-MDM2 interaction by ELISA";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1933030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL361770";"";"None";"615.64";"2";"6.21";"33";"O=C(O)[C@H](c1ccc(Cl)cc1)N1C(=O)c2cc(I)c(Cl)cc2NC(=O)[C@@H]1c1ccc(Cl)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"10.00";"0.25";"-0.06";"7.10";"0";"CHEMBL833471";"Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1140282";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL361589";"";"None";"512.35";"1";"4.91";"36";"CC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2";"IC50";"'>'";"125000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL833471";"Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1140282";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL359897";"";"None";"479.32";"0";"4.94";"38";"C#Cc1ccc2c(c1)C(=O)N([C@H](C(=O)O)c1ccc(Cl)cc1)[C@@H](c1ccc(Cl)cc1)C(=O)N2";"IC50";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"12.64";"0.25";"1.12";"6.99";"0";"CHEMBL833471";"Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1140282";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL180179";"";"None";"586.77";"1";"4.78";"43";"O=C(O)[C@H](c1ccc(Cl)nc1)N1C(=O)c2cc(I)ccc2NC(=O)[C@@H]1c1cc2ccccc2[nH]1";"IC50";"'='";"7900.0";"nM";"5.10";"";"";"UO_0000065";"8.70";"0.20";"0.32";"4.42";"0";"CHEMBL833471";"Inhibition of p53-binding to HDM2 (human MDM2) by fluorescence polarization peptide displacement assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1140282";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL2371818";"";"None";"1476.69";"None";"None";"QETFSDLWKLLP";"CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O";"IC50";"'='";"12900.0";"nM";"4.89";"";"";"UO_0000065";"3.31";"None";"None";"None";"0";"CHEMBL831913";"In vitro inhibitory concentration against p53-mdm2 interaction; Range = 9.6 to 14 uM";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1137206";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL181688";"";"None";"461.61";"1";"7.06";"2d";"CC(C)(C)c1ccc(COC2(c3ccccc3)c3ccccc3C(=O)N2Cc2ccccc2)cc1";"IC50";"'='";"92000.0";"nM";"4.04";"";"";"UO_0000065";"8.74";"0.16";"-3.02";"13.66";"0";"CHEMBL828042";"Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SJSA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1142026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308885";"";""
"CHEMBL179114";"";"None";"464.57";"0";"4.88";"6";"COc1ccc(C(O)CNC2(c3ccccc3)c3ccccc3C(=O)N2Cc2ccccc2)cc1";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"8.94";"0.16";"-0.73";"6.72";"0";"CHEMBL828042";"Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SJSA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1142026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308885";"";""
"CHEMBL360944";"";"None";"467.95";"1";"5.35";"2q";"CCCN1C(=O)c2ccccc2C1(OCc1cc(OC)c(O)c(OC)c1)c1ccc(Cl)cc1";"IC50";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"11.27";"0.22";"-0.07";"7.73";"0";"CHEMBL828042";"Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SJSA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1142026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308885";"";""
"CHEMBL362614";"";"None";"406.91";"1";"5.06";"2s";"CCCN1C(=O)c2ccccc2C1(OCCc1ccccn1)c1ccc(Cl)cc1";"IC50";"'='";"57000.0";"nM";"4.24";"";"";"UO_0000065";"10.43";"0.20";"-0.82";"10.00";"0";"CHEMBL828042";"Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SJSA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1142026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308885";"";""
"CHEMBL179339";"";"None";"510.97";"1";"4.07";"2u";"COc1cc(COC2(c3ccc(Cl)cc3)c3ccccc3C(=O)N2CCNC(C)=O)cc(OC)c1O";"IC50";"'='";"76000.0";"nM";"4.12";"";"";"UO_0000065";"8.06";"0.16";"0.05";"4.23";"0";"CHEMBL828042";"Inhibitory concentration against MDM2-p53 interaction in SJSA human sarcoma cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SJSA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL1142026";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308885";"";""
"CHEMBL4211645";"";"None";"581.47";"2";"7.44";"Rac-4d'";"CC(C)(C)C[C@@H]1C=C(C(=O)Nc2ccc(C(=O)O)cc2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12";"IC50";"'='";"349.5";"nM";"6.46";"";"";"UO_0000065";"11.10";"0.22";"-0.98";"6.76";"0";"CHEMBL4201979";"Inhibition of human MDM2 (1 to 125 residues) and p53 (unknown origin) interaction pre-incubated for 20 mins before peptide-2-biot addition and measured after 3 hrs by HTRF assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL4196214";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4209483";"";"None";"559.51";"2";"6.52";"(+)-4c'";"CC(C)(C)CC1C=C(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12";"IC50";"'='";"303.5";"nM";"6.52";"";"";"UO_0000065";"11.65";"0.23";"0.00";"8.31";"0";"CHEMBL4201979";"Inhibition of human MDM2 (1 to 125 residues) and p53 (unknown origin) interaction pre-incubated for 20 mins before peptide-2-biot addition and measured after 3 hrs by HTRF assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL4196214";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4203529";"";"None";"462.35";"1";"6.18";"(+)-8'";"CC(C)(C)CC1C=C(C(=O)O)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"18.40";"0.37";"2.33";"12.81";"0";"CHEMBL4201979";"Inhibition of human MDM2 (1 to 125 residues) and p53 (unknown origin) interaction pre-incubated for 20 mins before peptide-2-biot addition and measured after 3 hrs by HTRF assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL4196214";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL3955672";"";"None";"583.48";"2";"5.14";"BDBM238920";"COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C(=O)N2";"IC50";"'='";"587.0";"nM";"6.23";"";"417052";"UO_0000065";"10.68";"0.21";"1.09";"5.64";"0";"CHEMBL3888807";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886839";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3966790";"";"None";"601.47";"2";"5.28";"BDBM238922";"COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C(=O)N2";"IC50";"'='";"748.0";"nM";"6.13";"";"417054";"UO_0000065";"10.19";"0.20";"0.85";"5.55";"0";"CHEMBL3888807";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: Assay 2: For selected compounds displaying IC50s between 0.05 and 5 nM on MDM2, a slightly modified assay is used with the following adaptations: 0.1 nM MDM2, 0.1 nM Europium labeled streptavidin and Tecan genios Pro is used as a microplate reader for the fluorescence measurements (p53-MDM2 Assay 2). The test is performed in white 384-well plates (Greiner Bio-One, reference 781207) in a total volume of 60 μL by adding 1 μL of compounds tested at different concentrations diluted in 100% DMSO (1.7% final DMSO concentration) in reaction buffer (PBS, 125 mM NaCl, 0.001% Novexin (consists of carbohydrate polymers), designed to increase the solubility and stability of proteins; Expedeon Ltd., Cambridgeshire, United Kingdom), 0.01% Gelatin, 0.01% 0.2%, Pluronic F-127 (block copolymer from ethylenoxide and propyleneoxide), 1 mM DTT). After addition of 1.25 nM MDM2-biotinylated or 2.5 nM MDM4-biotinylated (internal preparations, both MDM2 and MDM4 are biotinylated at the C-terminal of the peptide construct), and 0.625 nM Europium labeled streptavidin (Perkin Elmer), the solution is pre-incubated for 15 minutes at room temperature, then 10 nM Cy5-p53 peptide (internal preparation, the Cy5 dye is directly bound to the N-terminal part of p53 peptide construct) is added before an incubation at room temperature for 15 minutes prior to reading the plate. For measurement of samples, a Victor II microplate reader (Perkin Elmer) is used with the following settings: Excitation 340 nm, Emission Donor 620 nm and Emission Acceptor 665 nm.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3886839";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL2177194";"";"None";"362.30";"1";"5.85";"5";"CCCN1C(=O)CC[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"15.79";"0.33";"-0.13";"28.17";"0";"CHEMBL2182642";"Inhibition of human MDM2-p53 interaction after 18 hrs by HTRF assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL2176930";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL3219401";"";"None";"590.56";"2";"5.32";"96b";"CN1CCN(CCNC(=O)[C@H]2c3ccccc3C(=O)N(Cc3ccc(Cl)cc3)[C@@H]2c2c[nH]c3cc(Cl)ccc23)CC1";"IC50";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"8.81";"0.17";"-0.12";"7.26";"0";"CHEMBL3222408";"Inhibition of Mdm2-p53 interaction in human PA-1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3217577";"1";"Scientific Literature";"Medchemcomm";"2012";"CHEMBL3308812";"";""
"CHEMBL3219402";"";"None";"410.30";"1";"6.05";"97";"O=C1C(O)=C(c2ccccc2)C(c2ccc(Cl)cc2)N1Cc1ccc(Cl)cc1";"IC50";"'='";"12200.0";"nM";"4.91";"";"";"UO_0000065";"11.98";"0.24";"-1.14";"12.12";"0";"CHEMBL3222408";"Inhibition of Mdm2-p53 interaction in human PA-1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PA-1";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3217577";"1";"Scientific Literature";"Medchemcomm";"2012";"CHEMBL3308812";"";""
"CHEMBL3806040";"";"None";"728.71";"2";"6.22";"17";"CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCC(=O)O)CC1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"11.94";"0.24";"2.48";"7.73";"0";"CHEMBL3807696";"Inhibition of human recombinant His-tagged MDM2 (1 to 118 residues) interaction with FAM-tagged p53-based peptide (unknown origin) incubated for 15 mins by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3804796";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL3805870";"";"None";"770.79";"2";"7.39";"24";"CCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2OCCCCC(=O)O)CC1";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"10.58";"0.21";"0.76";"7.25";"0";"CHEMBL3807696";"Inhibition of human recombinant His-tagged MDM2 (1 to 118 residues) interaction with FAM-tagged p53-based peptide (unknown origin) incubated for 15 mins by fluorescence polarization assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3804796";"1";"Scientific Literature";"ACS Med Chem Lett";"2016";"None";"";""
"CHEMBL3329618";"";"None";"469.37";"1";"6.13";"20";"C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(c2ccccn2)C1=O";"IC50";"'='";"122.0";"nM";"6.91";"";"";"UO_0000065";"14.73";"0.30";"0.78";"9.81";"0";"CHEMBL3363506";"Inhibition of human MDM2 (1-188 aa) -p53 (1-83 aa) interaction expressed in Escherichia coli after 18 hrs by HTRF assay in presence of 15% human serum";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3351557";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
"CHEMBL3329608";"";"None";"511.45";"2";"7.08";"9";"CC[C@@H](c1cccnc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1";"IC50";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"13.82";"0.28";"-0.01";"10.03";"0";"CHEMBL3363506";"Inhibition of human MDM2 (1-188 aa) -p53 (1-83 aa) interaction expressed in Escherichia coli after 18 hrs by HTRF assay in presence of 15% human serum";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907611";"Tumour suppressor p53/oncoprotein Mdm2";"Homo sapiens";"PROTEIN-PROTEIN INTERACTION";"CHEMBL3351557";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";""
